Table 1
NEGERI,PPD,JENIS/LABEL,KODSEKOLAH,NAMASEKOLAH,ALAMATSURAT,POSKODSURAT,BANDARSURAT,NOTELEFON,NOFAX,EMAIL,LOKASI,BANTUAN,PRASEKOLAH,PKHAS
KELANTAN,PPD KUALA KRAI,Kebangsaan,DBA7394,SEKOLAH KEBANGSAAN PERIA,KM. 15 JALAN KK/GMUSANG,18000,KUALA KRAI,099340430,099340430,DBA7394@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KELANTAN,PPD KUALA KRAI,Kebangsaan,DBA7397,SEKOLAH KEBANGSAAN TELKONG,KAMPUNG TELEKONG,18000,KUALA KRAI,099770332,099770332,DBA7397@moe.edu.my,Luar Bandar,Kerajaan,ADA,ADA
KELANTAN,PPD KUALA KRAI,Kebangsaan,DBA7398,SEKOLAH KEBANGSAAN TEMALIR,RPT KAMPUNG TEMALIR,18000,KUALA KRAI,,,DBA7398@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KELANTAN,PPD GUA MUSANG,Kebangsaan,DBA7411,SEKOLAH KEBANGSAAN PASIR LINGGI,d/a PEJABAT PENDIDIKAN DAERAH GUA MUSANG,18300,GUA MUSANG,TIADA,TIADA,DBA7411@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KELANTAN,PPD KUALA KRAI,Kebangsaan,DBA7414,SEKOLAH KEBANGSAAN KAMPONG TENGAH,PEJABAT POS KUALA KRAI,18000,KUALA KRAI,099775560,099775549,DBA7414@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KELANTAN,PPD KUALA KRAI,Kebangsaan,DBA7426,SEKOLAH KEBANGSAAN SUNGAI EMBAK,KG SUNGAI EMBAK,18000,KUALA KRAI,099602250,099602251,DBA7426@moe.edu.my,Luar Bandar,Kerajaan,ADA,ADA
KELANTAN,PPD KUALA KRAI,Kebangsaan,DBA7427,SEKOLAH KEBANGSAAN SUNGAI PAS,WAKIL POS SUNGAI PAS,18000,KUALA KRAI,TIADA,TIADA,DBA7427@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KELANTAN,PPD KUALA KRAI,Kebangsaan,DBA7428,SEKOLAH KEBANGSAAN CHUCHOH PUTERI,"PETI SURAT 11, PEJABAT POS KUALA KRAI",18000,KUALA KRAI,099661915,099600800,DBA7428@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KELANTAN,PPD KUALA KRAI,Kebangsaan,DBA7429,SEKOLAH KEBANGSAAN BAHAGIA,RPT KESEDAR KG. BAHAGIA,18000,KUALA KRAI,TIADA,TIADA,DBA7429@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KELANTAN,PPD KUALA KRAI,Kebangsaan,DBA7430,SEKOLAH KEBANGSAAN SUNGAI MENGKUANG,KAMPUNG SUNGAI MENGKUANG,18050,KUALA KRAI,0179344160,TIADA,DBA7430@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KELANTAN,PPD KUALA KRAI,Kebangsaan,DBA7431,SEKOLAH KEBANGSAAN SG SAM,PM NO 3 SK SUNGAI SAM,18000,KUALA KRAI,TIADA,TIADA,DBA7431@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KELANTAN,PPD KUALA KRAI,Kebangsaan,DBA7432,SEKOLAH KEBANGSAAN MEMPELAM JELAWANG,KG. JELAWANG,18200,DABONG,099361755,099362236,DBA7432@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KELANTAN,PPD KUALA KRAI,Kebangsaan,DBA7433,SEKOLAH KEBANGSAAN SULTAN YAHYA PETRA (2),JALAN RUMAH REHAT,18000,KUALA KRAI,099665195,099603206,DBA7433@moe.edu.my,Bandar,Kerajaan,ADA,TIADA
KELANTAN,PPD KUALA KRAI,Kebangsaan,DBA7434,SEKOLAH KEBANGSAAN BIAK,WAKIL POS DABONG,18200,DABONG,TIADA,TIADA,DBA7434@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KELANTAN,PPD KUALA KRAI,Kebangsaan,DBA7435,SEKOLAH KEBANGSAAN SERI MAHLIGAI,,18200,KUALA KRAI,TIADA,TIADA,DBA7435@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KELANTAN,PPD KUALA KRAI,Kebangsaan,DBA7436,SEKOLAH KEBANGSAAN BANDAR KUALA KRAI,TAMAN GUCHIL JAYA,18000,KUALA KRAI,099600282,099600286,DBA7436@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KELANTAN,PPD GUA MUSANG,Kebangsaan,DBA8001,SEKOLAH KEBANGSAAN BERTAM,KG BERTAM BARU,18300,GUA MUSANG,099126912,099126912,DBA8001@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KELANTAN,PPD GUA MUSANG,Kebangsaan,DBA8002,SEKOLAH KEBANGSAAN GUA MUSANG,JALAN PULAI,18300,GUA MUSANG,099120253,099120254,DBA8002@moe.edu.my,Bandar,Kerajaan,ADA,ADA
KELANTAN,PPD GUA MUSANG,Kebangsaan,DBA8003,SEKOLAH KEBANGSAAN JERAM TEKOH,RKT. KESEDAR JERAM TEKOH,18300,GUA MUSANG,099126311,099126311,DBA8003@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KELANTAN,PPD GUA MUSANG,Kebangsaan,DBA8004,SEKOLAH KEBANGSAAN LIMAU KASTURI 1,WAKIL POS LIMAU KASTURI,18300,GUA MUSANG,099125868,099125868,DBA8004@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KELANTAN,PPD GUA MUSANG,Kebangsaan,DBA8005,SEKOLAH KEBANGSAAN PALOH 1 & 2,D/A PEJABAT KESEDAR PALOH 1,18300,GUA MUSANG,099285256,099287257,DBA8005@moe.edu.my,Luar Bandar,Kerajaan,ADA,ADA
KELANTAN,PPD GUA MUSANG,Kebangsaan,DBA8006,SEKOLAH KEBANGSAAN RENOK BARU,"DESA SRI INTAN, RENOK BARU, KM 14 L/RAYA GUA MUSANG",18300,GUA MUSANG,01136006003,TIADA,DBA8006@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KELANTAN,PPD GUA MUSANG,Kebangsaan,DBA8007,SEKOLAH KEBANGSAAN STAR,"PETI SURAT 19, PEJABAT POS GUA MUSANG",18300,GUA MUSANG,TIADA,TIADA,DBA8007@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KELANTAN,PPD GUA MUSANG,Kebangsaan,DBA8008,SEKOLAH KEBANGSAAN SUNGAI TERAH,"PETI SURAT 13, PEJABAT POS GUA MUSANG",18300,GUA MUSANG,099121428,099121472,DBA8008@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KELANTAN,PPD GUA MUSANG,Kebangsaan,DBA8009,SEKOLAH KEBANGSAAN CHALIL,RKT CHALIL,18300,GUA MUSANG,TIADA,TIADA,DBA8009@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KELANTAN,PPD GUA MUSANG,Kebangsaan,DBA8010,SEKOLAH KEBANGSAAN JEREK,"WAKIL POS BERTAM, BERTAM",18300,GUA MUSANG,099171221,099171220,DBA8010@moe.edu.my,Luar Bandar,Kerajaan,ADA,ADA
KELANTAN,PPD GUA MUSANG,Kebangsaan,DBA8011,SEKOLAH KEBANGSAAN LEBIR,D/A PEJABAT POS GUA MUSANG,18300,GUA MUSANG,TIADA,TIADA,DBA8011@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KELANTAN,PPD GUA MUSANG,Kebangsaan,DBA8012,SEKOLAH KEBANGSAAN PALOH TIGA,RKT KESEDAR PALOH 3,18300,GUA MUSANG,099285617,099285617,DBA8012@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KELANTAN,PPD GUA MUSANG,Kebangsaan,DBA8013,SEKOLAH KEBANGSAAN PASIR TUMBUH,D/A W POS BERTAM,18300,GUA MUSANG,TIADA,TIADA,DBA8013@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KELANTAN,PPD GUA MUSANG,Kebangsaan,DBA8014,SEKOLAH KEBANGSAAN SRI CHIKU,JALAN HANG TUAH,18300,GUA MUSANG,099285035,TIADA,DBA8014@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KELANTAN,PPD GUA MUSANG,Kebangsaan,DBA8016,SEKOLAH KEBANGSAAN PERASU,PETI SURAT37 PEJABAT POS,18300,GUA MUSANG,099125933,099125933,DBA8016@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KELANTAN,PPD GUA MUSANG,Kebangsaan,DBA8017,SEKOLAH KEBANGSAAN CIKU TIGA,Felda Chiku 3,18300,GUA MUSANG,099140053,099140072,DBA8017@moe.edu.my,Luar Bandar,Kerajaan,ADA,ADA
KELANTAN,PPD GUA MUSANG,Kebangsaan,DBA8018,SEKOLAH KEBANGSAAN ARING,FELDA ARING 1,18300,GUA MUSANG,099284281,099285239,DBA8018@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KELANTAN,PPD GUA MUSANG,Kebangsaan,DBA8019,SEKOLAH KEBANGSAAN KUALA SUNGAI,"KAMPUNG LULUT, KUALA SUNGAI",18300,GUA MUSANG,TIADA,TIADA,DBA8019@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KELANTAN,PPD GUA MUSANG,Kebangsaan,DBA8020,SEKOLAH KEBANGSAAN CHIKU 7,FELDA SUNGAI CIKU 7,18300,GUA MUSANG,TIADA,TIADA,DBA8020@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KELANTAN,PPD GUA MUSANG,Kebangsaan,DBA8021,SEKOLAH KEBANGSAAN LIMAU KASTURI 2,RPT KESEDAR LIMAU KASTURI,18300,GUA MUSANG,099126221,TIADA,DBA8021@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KELANTAN,PPD GUA MUSANG,Kebangsaan,DBA8022,SEKOLAH KEBANGSAAN SRI WANGI,JALAN PULAI LAMA,18300,GUA MUSANG,099120299,099120298,DBA8022@moe.edu.my,Bandar,Kerajaan,ADA,ADA
KELANTAN,PPD GUA MUSANG,Kebangsaan,DBA8023,SEKOLAH KEBANGSAAN SRI CHIKU (2),FELDA CHIKU 2,18300,GUA MUSANG,099284230,099284231,DBA8023@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KELANTAN,PPD GUA MUSANG,Kebangsaan,DBA8024,SEKOLAH KEBANGSAAN TENGKU MUHAMMAD FAKHRY PETRA,KG LEMBAGA,18300,GUA MUSANG,099123346,099123346,DBA8024@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KELANTAN,PPD GUA MUSANG,Kebangsaan,DBA8026,SEKOLAH KEBANGSAAN TOHOI,D/A PEJABAT PENDIDIKAN DAERAH GUA MUSANG,18300,GUA MUSANG,TIADA,TIADA,DBA8026@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KELANTAN,PPD GUA MUSANG,Kebangsaan,DBA8027,SEKOLAH KEBANGSAAN PULAT,D/A PEJABAT PENDIDIKAN DAERAH GUA MUSANG,18300,GUA MUSANG,TIADA,TIADA,DBA8027@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
KELANTAN,PPD GUA MUSANG,Kebangsaan,DBA8028,SEKOLAH KEBANGSAAN SRI PERMAI (JHEOA),"D/A PEJABAT PENDIDIKAN DAERAH GUA MUSANG, TINGKAT 1, BGN. PERSEKUTUAN",18300,GUA MUSANG,TIADA,TIADA,DBA8028@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KELANTAN,PPD GUA MUSANG,Kebangsaan,DBA8029,SEKOLAH KEBANGSAAN KUALA LAH,D/A PEJABAT PENDIDIKAN DAERAH GUA MUSANG,18300,GUA MUSANG,099121327,TIADA,DBA8029@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
KELANTAN,PPD GUA MUSANG,Kebangsaan,DBA8033,SEKOLAH KEBANGSAAN BIHAI,"D/A PEJABAT PENDIDIKAN DAERAH GUA MUSANG, TINGKAT 1 BANGUNAN PERSEKUTUAN",18300,GUA MUSANG,TIADA,TIADA,DBA8033@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KELANTAN,PPD GUA MUSANG,Kebangsaan,DBA8034,SEKOLAH KEBANGSAAN MERANTO,PETI SURAT NO 7 PEJABAT POS GUA MUSANG,18300,GUA MUSANG,TIADA,TIADA,DBA8034@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KELANTAN,PPD GUA MUSANG,Kebangsaan,DBA8035,SEKOLAH KEBANGSAAN LEPAN JAYA,KG LEPAN JAYA,18300,GUA MUSANG,099127232,099127230,DBA8035@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KELANTAN,PPD GUA MUSANG,Kebangsaan,DBA8036,SEKOLAH KEBANGSAAN SRI WANGI (2),JALAN PULAI LAMA,18300,GUA MUSANG,099120641,099120642,DBA8036@moe.edu.my,Bandar,Kerajaan,ADA,TIADA
KELANTAN,PPD JELI,Kebangsaan,DBA9001,SEKOLAH KEBANGSAAN AYER LANAS,"BLOK PASIR PUTEH, SEBELAH KLINIK AYER LANAS",17700,AYER LANAS,099468275,099467052,DBA9001@moe.edu.my,Luar Bandar,Kerajaan,ADA,ADA
KELANTAN,PPD JELI,Kebangsaan,DBA9002,SEKOLAH KEBANGSAAN BATU MELINTANG,KG. BATU MELINTANG,17600,JELI,099447307,099447307,DBA9002@moe.edu.my,Luar Bandar,Kerajaan,ADA,ADA
KELANTAN,PPD JELI,Kebangsaan,DBA9003,SEKOLAH KEBANGSAAN BUKIT JERING,KAMPUNG BUKIT JERING,17610,KUALA BALAH,099361343,099361343,DBA9003@moe.edu.my,Luar Bandar,Kerajaan,ADA,ADA
KELANTAN,PPD JELI,Kebangsaan,DBA9004,SEKOLAH KEBANGSAAN GEMANG,KM 45  JALAN TANAH MERAH-JELI KG GEMANG,17700,AYER LANAS,099469020,099468020,DBA9004@moe.edu.my,Luar Bandar,Kerajaan,ADA,ADA
KELANTAN,PPD JELI,Kebangsaan,DBA9005,SEKOLAH KEBANGSAAN JELI (1),JALAN BESAR,17600,JELI,099440058,099440058,DBA9005@moe.edu.my,Bandar,Kerajaan,ADA,ADA
KELANTAN,PPD JELI,Kebangsaan,DBA9006,SEKOLAH KEBANGSAAN KALAI,KAMPUNG KALAI  BATU MELINTANG,17600,JELI,099441141,099440071,DBA9006@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KELANTAN,PPD JELI,Kebangsaan,DBA9007,SEKOLAH KEBANGSAAN KUALA BALAH,KM 32 JALAN JELI-DABONG KG.TG. ABD. RAHMAN,17610,KUALA BALAH,099363048,099361073,DBA9007@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KELANTAN,PPD JELI,Kebangsaan,DBA9008,SEKOLAH KEBANGSAAN KUBOR DATU,KM 24 JALAN JELI DABONG,17610,JELI,099362744,099362744,DBA9008@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KELANTAN,PPD JELI,Kebangsaan,DBA9009,SEKOLAH KEBANGSAAN LEGEH,KAMPUNG LEGEH AYER LANAS,17700,AYER LANAS,099466101,099466100,DBA9009@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KELANTAN,PPD JELI,Kebangsaan,DBA9010,SEKOLAH KEBANGSAAN LUBOK BONGOR,KM 18 JALAN JELI DABONG KG LUBOK BONGOR,17610,KUALA BALAH,099362044,099361120,DBA9010@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KELANTAN,PPD JELI,Kebangsaan,DBA9011,SEKOLAH KEBANGSAAN PENDOK,KG PENDOK,17600,JELI,TIADA,TIADA,DBA9011@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KELANTAN,PPD JELI,Kebangsaan,DBA9012,SEKOLAH KEBANGSAAN SUNGAI LONG,RPT KESEDAR SUNGAI LONG,17600,JELI,099450010,TIADA,DBA9012@moe.edu.my,Luar Bandar,Kerajaan,ADA,ADA
KELANTAN,PPD JELI,Kebangsaan,DBA9013,SEKOLAH KEBANGSAAN JELI (2),JALAN PEKELILING,17600,JELI,099440727,099440397,DBA9013@moe.edu.my,Bandar,Kerajaan,ADA,TIADA
KELANTAN,PPD JELI,Kebangsaan,DBA9014,SEKOLAH KEBANGSAAN SUNGAI RUAL,"POS SUNGAI RUAL, D/A JHEOA",17600,JELI,TIADA,TIADA,DBA9014@moe.edu.my,Luar Bandar,Kerajaan,TIADA,ADA
KELANTAN,PPD JELI,Kebangsaan,DBA9015,SEKOLAH KEBANGSAAN PASIR DUSUN,KM 7 JALAN JELI-DABONG,17600,JELI,099462200,099462201,DBA9015@moe.edu.my,Luar Bandar,Kerajaan,ADA,ADA
KELANTAN,PPD GUA MUSANG,Kebangsaan,DBAA001,SEKOLAH KEBANGSAAN KUALA BETIS,"P.O BOX NO.5,SK.KUALA BETIS, GUA MUSANG",18300,GUA MUSANG,TIADA,TIADA,DBAA001@moe.edu.my,Luar Bandar,Kerajaan,ADA,ADA
KELANTAN,PPD GUA MUSANG,Kebangsaan,DBAA002,SEKOLAH KEBANGSAAN BALAR,"D/A PEJABAT PENDIDIKAN DAERAH GUA MUSANG, TINGKAT 1, WISMA PERSEKUTUAN",18300,GUA MUSANG,TIADA,TIADA,DBAA002@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KELANTAN,PPD GUA MUSANG,Kebangsaan,DBAA003,SEKOLAH KEBANGSAAN HENDROP,"D/A PEJABAT PENDIDIKAN DAERAH GUA MUSANG, TINGKAT 1, WISMA PERSEKUTUAN",18300,GUA MUSANG,TIADA,TIADA,DBAA003@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
KELANTAN,PPD GUA MUSANG,Kebangsaan,DBAA004,SEKOLAH KEBANGSAAN POS BROOKE,D/A PEJABAT PENDIDIKAN DAERAH GUA MUSANG,18300,GUA MUSANG,TIADA,TIADA,DBAA004@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KELANTAN,PPD GUA MUSANG,Kebangsaan,DBAA005,SEKOLAH KEBANGSAAN BLAU,D/A PEJABAT PENDIDIKAN DAERAH GUA MUSANG,18300,GUA MUSANG,TIADA,TIADA,DBAA005@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KELANTAN,PPD BACHOK,Kebangsaan,DBB0031,SEKOLAH KEBANGSAAN SERI KEMUDI,KAMPUNG KEMUDI,16300,BACHOK,097787234,097787233,DBB0031@moe.edu.my,Bandar,Kerajaan,ADA,ADA
KELANTAN,PPD KOTA BHARU,Kebangsaan,DBB1106,SEKOLAH KEBANGSAAN ISLAH,JALAN LONG YUNUS,15200,KOTA BHARU,097412590,097412592,DBB1106@moe.edu.my,Bandar,Kerajaan,ADA,TIADA
KELANTAN,PPD KOTA BHARU,Kebangsaan,DBB1107,SEKOLAH KEBANGSAAN ISMAIL PETRA (1),KOMPLEKS SEKOLAH-SEKOLAH WAKAF MEK ZAINAB,15300,KOTA BHARU,097418350,097418349,DBB1107@moe.edu.my,Bandar,Kerajaan,ADA,TIADA
KELANTAN,PPD KOTA BHARU,Kebangsaan,DBB1108,SEKOLAH KEBANGSAAN RAJA BAHAR,KOTA JEMBAL,16150,KOTA BHARU,097652258,097666055,DBB1108@moe.edu.my,Luar Bandar,Kerajaan,ADA,ADA
KELANTAN,PPD KOTA BHARU,Kebangsaan,DBB1109,SEKOLAH KEBANGSAAN SERI KETEREH,JALAN KETEREH -MELOR,16450,KETEREH,097886412,097884882,DBB1109@moe.edu.my,Luar Bandar,Kerajaan,ADA,ADA
KELANTAN,PPD KOTA BHARU,Kebangsaan,DBB1110,SEKOLAH KEBANGSAAN SERI KOTA,JALAN SALOR,15100,KOTA BHARU,097418341,097418342,DBB1110@moe.edu.my,Luar Bandar,Kerajaan,ADA,ADA
KELANTAN,PPD KOTA BHARU,Kebangsaan,DBB1111,SEKOLAH KEBANGSAAN SRI MELOR,"KM22, JLN PASIR PUTEH",16400,KOTA BHARU,097825702,097825701,DBB1111@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KELANTAN,PPD KOTA BHARU,Kebangsaan,DBB1112,SEKOLAH KEBANGSAAN TENGKU INDERA PETRA,WAKAF MEK ZAINAB,15300,KOTA BHARU,097481553,097478959,DBB1112@moe.edu.my,Bandar,Kerajaan,ADA,ADA
KELANTAN,PPD KOTA BHARU,Kebangsaan,DBB1114,SEKOLAH KEBANGSAAN REDANG,JALAN PANTAI CAHAYA BULAN,15350,KOTA BHARU,097418499,097418498,DBB1114@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KELANTAN,PPD KOTA BHARU,Kebangsaan,DBB1115,SEKOLAH KEBANGSAAN SULTAN ISMAIL (1),"BATU 2,JALAN KUALA KRAI",15150,KOTA BHARU,097418272,097418271,DBB1115@moe.edu.my,Bandar,Kerajaan,ADA,TIADA
KELANTAN,PPD KOTA BHARU,Kebangsaan,DBB1116,SEKOLAH KEBANGSAAN SULTAN ISMAIL (2),"JALAN LONG YUNUS, OFF JALAN BAYAM",15200,KOTA BHARU,097483269,097484269,DBB1116@moe.edu.my,Bandar,Kerajaan,ADA,TIADA
KELANTAN,PPD KOTA BHARU,Kebangsaan,DBB1117,SEKOLAH KEBANGSAAN ZAINAB (1),JALAN TELIPOT BELAKANG SMK ZAINAB 1,15150,KOTA BHARU,097471144,097481144,DBB1117@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
KELANTAN,PPD KOTA BHARU,Kebangsaan,DBB1118,SEKOLAH KEBANGSAAN ZAINAB 2,JALAN TELIPOT,15150,KOTA BHARU,097418681,0974I8685,DBB1118@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
KELANTAN,PPD KOTA BHARU,Kebangsaan,DBB1412,SEKOLAH KEBANGSAAN SULTAN ISMAIL (3),"BATU DUA, JALAN KUALA KRAI",15150,KOTA BHARU,097418591,097482595,DBB1412@moe.edu.my,Bandar,Kerajaan,ADA,TIADA
KELANTAN,PPD MACHANG,Kebangsaan,DBB2183,SEKOLAH KEBANGSAAN HAMZAH (1),DEPAN PEJABAT MAJLIS DAERAH MACHANG,18500,MACHANG,099751094,099758509,DBB2183@moe.edu.my,Bandar,Kerajaan,ADA,ADA
KELANTAN,PPD PASIR MAS,Kebangsaan,DBB3234,SEKOLAH KEBANGSAAN SRI RANTAU PANJANG (1),JALAN BESAR,17200,RANTAU PANJANG,097950323,097950323,DBB3234@moe.edu.my,Luar Bandar,Kerajaan,ADA,ADA
KELANTAN,PPD PASIR MAS,Kebangsaan,DBB3235,SEKOLAH KEBANGSAAN SULTAN IBRAHIM (1),JALAN MERANTI,17000,PASIR MAS,097909372,097907372,DBB3235@moe.edu.my,Bandar,Kerajaan,ADA,ADA
KELANTAN,PPD PASIR MAS,Kebangsaan,DBB3236,SEKOLAH KEBANGSAAN SULTAN IBRAHIM (2),JALAN HOSPITAL,17000,PASIR MAS,097909370,097904736,DBB3236@moe.edu.my,Luar Bandar,Kerajaan,ADA,ADA
KELANTAN,PPD PASIR PUTIH,Kebangsaan,DBB4284,SEKOLAH KEBANGSAAN KAMIL (1),JALAN SEKOLAH MENENGAH KAMIL,16800,PASIR PUTEH,097866337,097866337,DBB4284@moe.edu.my,Bandar,Kerajaan,ADA,ADA
KELANTAN,PPD PASIR PUTIH,Kebangsaan,DBB4413,SEKOLAH KEBANGSAAN KAMIL (2),KOMPLEKS KAMIL,16800,PASIR PUTEH,097866171,097867171,DBB4413@moe.edu.my,Bandar,Kerajaan,ADA,ADA
KELANTAN,PPD TANAH MERAH,Kebangsaan,DBB5321,SEKOLAH KEBANGSAAN SRI SURIA (1),JALAN KLINIK,17500,TANAH MERAH,099554827,099554868,DBB5321@moe.edu.my,Bandar,Kerajaan,ADA,TIADA
KELANTAN,PPD TUMPAT,Kebangsaan,DBB6353,SEKOLAH KEBANGSAAN SERI KAMPONG LAUT,PALEKBANG,16040,TUMPAT,097190504,097190150,DBB6353@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KELANTAN,PPD TUMPAT,Kebangsaan,DBB6354,SEKOLAH KEBANGSAAN TUMPAT (1),KG DALAM RHU,16200,TUMPAT,097257227,097255935,DBB6354@moe.edu.my,Bandar,Kerajaan,ADA,ADA
KELANTAN,PPD TUMPAT,Kebangsaan,DBB6355,SEKOLAH KEBANGSAAN SERI WAKAF BAHARU,WAKAF BHARU,16250,WAKAF BHARU,097196630,097196630,DBB6355@moe.edu.my,Luar Bandar,Kerajaan,ADA,ADA
KELANTAN,PPD KUALA KRAI,Kebangsaan,DBB7399,SEKOLAH KEBANGSAAN SULTAN YAHYA PETRA(1),JALAN PADANG KEMAHKOTAAN,18000,KUALA KRAI,099666162,099603472,DBB7399@moe.edu.my,Bandar,Kerajaan,ADA,ADA
KELANTAN,PPD KOTA BHARU,Jenis Kebangsaan (C),DBC1119,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG CHENG,JALAN KELOCHOR,15300,KOTA BHARU,097485916,097435916,DBC1119@moe.edu.my,Bandar,Bantuan Kerajaan,TIADA,TIADA
KELANTAN,PPD KOTA BHARU,Jenis Kebangsaan (C),DBC1120,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HWA,JALAN KELOCHOR,15300,KOTA BHARU,097445769,097488769,DBC1120@moe.edu.my,Bandar,Bantuan Kerajaan,TIADA,TIADA
KELANTAN,PPD KOTA BHARU,Jenis Kebangsaan (C),DBC1121,SEKOLAH JENIS KEBANGSAAN (CINA) PEIR CHIH,JALAN LONG YUNUS,15200,KOTA BHARU,097444391,097473587,DBC1121@moe.edu.my,Bandar,Kerajaan,ADA,TIADA
KELANTAN,PPD MACHANG,Jenis Kebangsaan (C),DBC2184,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HWA,JALAN TEPI SUNGAI,18400,TEMANGAN,099754395,099754395,DBC2184@moe.edu.my,Luar Bandar,Bantuan Kerajaan,ADA,TIADA
KELANTAN,PPD MACHANG,Jenis Kebangsaan (C),DBC2185,SEKOLAH JENIS KEBANGSAAN (CINA) PEI HWA,JALAN BAHAGIA,18500,MACHANG,099751046,099751046,DBC2185@moe.edu.my,Bandar,Kerajaan,ADA,TIADA
KELANTAN,PPD MACHANG,Jenis Kebangsaan (C),DBC2186,SEKOLAH JENIS KEBANGSAAN (CINA) POEY SIT,KAMPUNG PULAI CHONDONG,16600,PULAI CHONDONG,097878737,097878737,DBC2186@moe.edu.my,Luar Bandar,Bantuan Kerajaan,TIADA,TIADA
KELANTAN,PPD PASIR MAS,Jenis Kebangsaan (C),DBC3237,SEKOLAH JENIS KEBANGSAAN (CINA) KHAY BOON,RANTAU PANJANG,17200,PASIR MAS,097950871,097950871,DBC3237@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KELANTAN,PPD PASIR MAS,Jenis Kebangsaan (C),DBC3238,SEKOLAH JENIS KEBANGSAAN (CINA) YOK ENG,JALAN MASJID LAMA,17000,PASIR MAS,097909082,097909084,DBC3238@moe.edu.my,Bandar,Bantuan Kerajaan,TIADA,TIADA
KELANTAN,PPD PASIR MAS,Jenis Kebangsaan (C),DBC3239,SEKOLAH JENIS KEBANGSAAN (CINA) POY HWA,PASIR PARIT,17060,PASIR MAS,097941811,097941018,DBC3239@moe.edu.my,Luar Bandar,Bantuan Kerajaan,ADA,TIADA
KELANTAN,PPD PASIR PUTIH,Jenis Kebangsaan (C),DBC4285,SEKOLAH JENIS KEBANGSAAN (CINA) KAI CHIH,JALAN MANAN,16800,PASIR PUTEH,097866792,097866792,DBC4285@moe.edu.my,Bandar,Kerajaan,ADA,TIADA
